is_type,name,coord,district,address 
工厂,江峰铸造厂,"117.964393,31.564171",含山县,安徽省马鞍山市含山县
工厂,含山县预应力铸造厂,"117.965883,31.564973",含山县,安徽省马鞍山市含山县
工厂,江峰铸造厂,"117.964393,31.564171",含山县,安徽省马鞍山市含山县
工厂,孟家油厂,"117.963879,31.554397",含山县,马鞍山市含山县
工厂,龙台油厂,"117.954789,31.565159",含山县,安徽省马鞍山市含山县
工厂,孟家油厂,"117.963879,31.554397",含山县,马鞍山市含山县
工厂,环宇铸造厂,"117.961967,31.566634",含山县,卧龙路与威龙大道交叉口北150米
工厂,华平铸造厂,"117.972378,31.579537",含山县,030乡道附近
工厂,龙台油厂,"117.954789,31.565159",含山县,安徽省马鞍山市含山县
工厂,华平铸造厂,"117.972378,31.579537",含山县,030乡道附近
工厂,巢湖市东平铸件厂,"117.918536,31.599887",巢湖市,安徽省合肥市巢二路中国石油加油站东100米
工厂,含山县预应力铸造厂,"117.965883,31.564973",含山县,安徽省马鞍山市含山县
工厂,巢湖富荣彩钢夹芯板厂,"117.949569,31.648681",含山县,安徽省马鞍山市含山县半汤街道裕丰路巢湖经济开发区
工厂,含山县慧诚机械设备有限公司,"117.982064,31.642392",含山县,含山县清溪镇工业园董城村委会北130米
工厂,含山县预应力铸造厂,"117.965883,31.564973",含山县,安徽省马鞍山市含山县
工厂,巢湖市泉涌水泵厂,"117.925192,31.594566",巢湖市,安徽省合肥市林头镇077县道西(彩虹幼儿园东南400米)
工厂,江峰铸造厂,"117.964393,31.564171",含山县,安徽省马鞍山市含山县
工厂,马鞍山科宇环境工程有限公司,"117.98445,31.650295",含山县,安徽省马鞍山市含山县清溪镇工业园
工厂,含山县银力铸造厂,"117.993536,31.659119",含山县,安徽省马鞍山市含山县清溪镇S105(旧)清溪华府西南
工厂,江峰铸造厂,"117.964393,31.564171",含山县,安徽省马鞍山市含山县
工厂,环宇铸造厂,"117.961967,31.566634",含山县,卧龙路与威龙大道交叉口北150米
工厂,巢湖金鹰建筑材料厂,"117.925712,31.594001",巢湖市,安徽省合肥市长江东路亚父乡(旗山脚下)
工厂,环宇铸造厂,"117.961967,31.566634",含山县,卧龙路与威龙大道交叉口北150米
工厂,含山县慧诚机械设备有限公司,"117.982064,31.642392",含山县,含山县清溪镇工业园董城村委会北130米
工厂,巢湖富荣彩钢夹芯板厂,"117.949569,31.648681",含山县,安徽省马鞍山市含山县半汤街道裕丰路巢湖经济开发区
工厂,安徽昊博健身器材有限公司,"117.982723,31.642522",含山县,含山县清溪镇工业园董城村委会北160米路东
工厂,巢湖市东平铸件厂,"117.918536,31.599887",巢湖市,安徽省合肥市巢二路中国石油加油站东100米
工厂,华平铸造厂,"117.972378,31.579537",含山县,030乡道附近
工厂,巢湖市皖中帆布制品厂,"117.925802,31.593872",巢湖市,016县道附近
工厂,巢湖市华业塑胶制品厂,"117.922752,31.59686",巢湖市,安徽省合肥市林头镇077县道南(彩虹幼儿园附近)
工厂,巢湖市东平铸件厂,"117.918536,31.599887",巢湖市,安徽省合肥市巢二路中国石油加油站东100米
工厂,马鞍山科宇环境工程有限公司,"117.98445,31.650295",含山县,安徽省马鞍山市含山县清溪镇工业园
工厂,含山县银力铸造厂,"117.993536,31.659119",含山县,安徽省马鞍山市含山县清溪镇S105(旧)清溪华府西南
工厂,巢湖市半汤华帆模具厂,"117.925766,31.647979",巢湖市,汤山路105省道路口附近
工厂,祥和保温材料厂,"117.913593,31.648768",巢湖市,金山路金业电工机械公司附近
工厂,龙台油厂,"117.954789,31.565159",含山县,安徽省马鞍山市含山县
工厂,孟家油厂,"117.963879,31.554397",含山县,马鞍山市含山县
工厂,巢湖富荣彩钢夹芯板厂,"117.949569,31.648681",含山县,安徽省马鞍山市含山县半汤街道裕丰路巢湖经济开发区
工厂,含山县银力铸造厂,"117.993536,31.659119",含山县,安徽省马鞍山市含山县清溪镇S105(旧)清溪华府西南
工厂,巢湖市顺达建筑工艺构件厂,"117.918446,31.599946",巢湖市,安徽省合肥市巢二路中国石油加油站东100米
工厂,巢湖市泉涌水泵厂,"117.925192,31.594566",巢湖市,安徽省合肥市林头镇077县道西(彩虹幼儿园东南400米)
工厂,华平铸造厂,"117.972378,31.579537",含山县,030乡道附近
工厂,含山县红太阳建材有限公司,"117.99819,31.688364",含山县,含山县清溪镇马桥行政村应村
工厂,巢湖经济开发区国诚印章厂,"117.907947,31.63377",巢湖市,渡江路34号附近
工厂,巢湖市东平铸件厂,"117.918536,31.599887",巢湖市,安徽省合肥市巢二路中国石油加油站东100米
工厂,巢湖市泉涌水泵厂,"117.925192,31.594566",巢湖市,安徽省合肥市林头镇077县道西(彩虹幼儿园东南400米)
工厂,巢湖金鹰建筑材料厂,"117.925712,31.594001",巢湖市,安徽省合肥市长江东路亚父乡(旗山脚下)
工厂,马鞍山科宇环境工程有限公司,"117.98445,31.650295",含山县,安徽省马鞍山市含山县清溪镇工业园
工厂,含山县慧诚机械设备有限公司,"117.982064,31.642392",含山县,含山县清溪镇工业园董城村委会北130米
工厂,含山县红太阳建材有限公司,"117.99819,31.688364",含山县,含山县清溪镇马桥行政村应村
工厂,含山县银力铸造厂,"117.993536,31.659119",含山县,安徽省马鞍山市含山县清溪镇S105(旧)清溪华府西南
工厂,含山县红太阳建材有限公司,"117.99819,31.688364",含山县,含山县清溪镇马桥行政村应村
工厂,巢湖金鹰建筑材料厂,"117.925712,31.594001",巢湖市,安徽省合肥市长江东路亚父乡(旗山脚下)
工厂,巢湖市公路管理局建筑材料厂,"117.904269,31.608843",巢湖市,凤凰山街道长江东路2号附近
工厂,安徽昊博健身器材有限公司,"117.982723,31.642522",含山县,含山县清溪镇工业园董城村委会北160米路东
工厂,巢湖市皖中帆布制品厂,"117.925802,31.593872",巢湖市,016县道附近
工厂,含山县红太阳建材有限公司,"117.99819,31.688364",含山县,含山县清溪镇马桥行政村应村
工厂,巢湖市半汤华帆模具厂,"117.925766,31.647979",巢湖市,汤山路105省道路口附近
工厂,巢湖富荣彩钢夹芯板厂,"117.949569,31.648681",含山县,安徽省马鞍山市含山县半汤街道裕丰路巢湖经济开发区
工厂,马鞍山科宇环境工程有限公司,"117.98445,31.650295",含山县,安徽省马鞍山市含山县清溪镇工业园
工厂,祥和保温材料厂,"117.913593,31.648768",巢湖市,金山路金业电工机械公司附近
工厂,安徽昊博健身器材有限公司,"117.982723,31.642522",含山县,含山县清溪镇工业园董城村委会北160米路东
工厂,巢湖经济开发区国诚印章厂,"117.907947,31.63377",巢湖市,渡江路34号附近
工厂,祥和保温材料厂,"117.913593,31.648768",巢湖市,金山路金业电工机械公司附近
工厂,巢湖市半汤华帆模具厂,"117.925766,31.647979",巢湖市,汤山路105省道路口附近
工厂,小温木材,"117.909787,31.651409",巢湖市,金山路莱德服装厂对面
工厂,巢湖市中陵交通设施厂,"117.90407,31.630572",巢湖市,华阳路附近
工厂,巢湖市冠峰胶制品厂,"117.908909,31.650122",巢湖市,经济开发区创业园金山路12号
工厂,巢湖市皖中再生资源分拣中心,"117.907326,31.648011",巢湖市,潜川路附近
工厂,巢湖市秦绍美小磨麻油厂,"117.912929,31.889305",巢湖市,331省道附近
工厂,含山县预应力铸造厂,"117.965883,31.564973",含山县,安徽省马鞍山市含山县
工厂,江峰铸造厂,"117.964393,31.564171",含山县,安徽省马鞍山市含山县
工厂,华平铸造厂,"117.972378,31.579537",含山县,030乡道附近
工厂,环宇铸造厂,"117.961967,31.566634",含山县,卧龙路与威龙大道交叉口北150米
工厂,龙台油厂,"117.954789,31.565159",含山县,安徽省马鞍山市含山县
工厂,孟家油厂,"117.963879,31.554397",含山县,马鞍山市含山县
工厂,巢湖市泉涌水泵厂,"117.925192,31.594566",巢湖市,安徽省合肥市林头镇077县道西(彩虹幼儿园东南400米)
工厂,巢湖金鹰建筑材料厂,"117.925712,31.594001",巢湖市,安徽省合肥市长江东路亚父乡(旗山脚下)
工厂,巢湖市皖中帆布制品厂,"117.925802,31.593872",巢湖市,016县道附近
工厂,巢湖市华业塑胶制品厂,"117.922752,31.59686",巢湖市,安徽省合肥市林头镇077县道南(彩虹幼儿园附近)
工厂,含山县慧诚机械设备有限公司,"117.982064,31.642392",含山县,含山县清溪镇工业园董城村委会北130米
工厂,马鞍山科宇环境工程有限公司,"117.98445,31.650295",含山县,安徽省马鞍山市含山县清溪镇工业园
工厂,含山县预应力铸造厂,"117.965883,31.564973",含山县,安徽省马鞍山市含山县
工厂,江峰铸造厂,"117.964393,31.564171",含山县,安徽省马鞍山市含山县
工厂,孟家油厂,"117.963879,31.554397",含山县,马鞍山市含山县
工厂,含山县预应力铸造厂,"117.965883,31.564973",含山县,安徽省马鞍山市含山县
工厂,江峰铸造厂,"117.964393,31.564171",含山县,安徽省马鞍山市含山县
工厂,华平铸造厂,"117.972378,31.579537",含山县,030乡道附近
工厂,含山县预应力铸造厂,"117.965883,31.564973",含山县,安徽省马鞍山市含山县
工厂,江峰铸造厂,"117.964393,31.564171",含山县,安徽省马鞍山市含山县
工厂,巢湖富荣彩钢夹芯板厂,"117.949569,31.648681",含山县,安徽省马鞍山市含山县半汤街道裕丰路巢湖经济开发区
工厂,含山县银力铸造厂,"117.993536,31.659119",含山县,安徽省马鞍山市含山县清溪镇S105(旧)清溪华府西南
工厂,龙台油厂,"117.954789,31.565159",含山县,安徽省马鞍山市含山县
工厂,孟家油厂,"117.963879,31.554397",含山县,马鞍山市含山县
工厂,环宇铸造厂,"117.961967,31.566634",含山县,卧龙路与威龙大道交叉口北150米
工厂,华平铸造厂,"117.972378,31.579537",含山县,030乡道附近
工厂,环宇铸造厂,"117.961967,31.566634",含山县,卧龙路与威龙大道交叉口北150米
工厂,巢湖市泉涌水泵厂,"117.925192,31.594566",巢湖市,安徽省合肥市林头镇077县道西(彩虹幼儿园东南400米)
工厂,华平铸造厂,"117.972378,31.579537",含山县,030乡道附近
工厂,安徽昊博健身器材有限公司,"117.982723,31.642522",含山县,含山县清溪镇工业园董城村委会北160米路东
工厂,含山县慧诚机械设备有限公司,"117.982064,31.642392",含山县,含山县清溪镇工业园董城村委会北130米
工厂,马鞍山科宇环境工程有限公司,"117.98445,31.650295",含山县,安徽省马鞍山市含山县清溪镇工业园
工厂,含山县银力铸造厂,"117.993536,31.659119",含山县,安徽省马鞍山市含山县清溪镇S105(旧)清溪华府西南
工厂,龙台油厂,"117.954789,31.565159",含山县,安徽省马鞍山市含山县
工厂,龙台油厂,"117.954789,31.565159",含山县,安徽省马鞍山市含山县
工厂,巢湖金鹰建筑材料厂,"117.925712,31.594001",巢湖市,安徽省合肥市长江东路亚父乡(旗山脚下)
工厂,巢湖市皖中帆布制品厂,"117.925802,31.593872",巢湖市,016县道附近
工厂,含山县红太阳建材有限公司,"117.99819,31.688364",含山县,含山县清溪镇马桥行政村应村
工厂,含山县银力铸造厂,"117.993536,31.659119",含山县,安徽省马鞍山市含山县清溪镇S105(旧)清溪华府西南
工厂,马鞍山科宇环境工程有限公司,"117.98445,31.650295",含山县,安徽省马鞍山市含山县清溪镇工业园
工厂,巢湖市泉涌水泵厂,"117.925192,31.594566",巢湖市,安徽省合肥市林头镇077县道西(彩虹幼儿园东南400米)
工厂,巢湖金鹰建筑材料厂,"117.925712,31.594001",巢湖市,安徽省合肥市长江东路亚父乡(旗山脚下)
工厂,含山县仙踪定点屠宰场,"118.022343,31.802507",含山县,安徽省马鞍山市含山县
工厂,巢湖富荣彩钢夹芯板厂,"117.949569,31.648681",含山县,安徽省马鞍山市含山县半汤街道裕丰路巢湖经济开发区
工厂,安徽昊博健身器材有限公司,"117.982723,31.642522",含山县,含山县清溪镇工业园董城村委会北160米路东
工厂,含山县仙踪定点屠宰场,"118.022343,31.802507",含山县,安徽省马鞍山市含山县
工厂,孟家油厂,"117.963879,31.554397",含山县,马鞍山市含山县
工厂,巢湖市华业塑胶制品厂,"117.922752,31.59686",巢湖市,安徽省合肥市林头镇077县道南(彩虹幼儿园附近)
工厂,含山县慧诚机械设备有限公司,"117.982064,31.642392",含山县,含山县清溪镇工业园董城村委会北130米
工厂,含山县红太阳建材有限公司,"117.99819,31.688364",含山县,含山县清溪镇马桥行政村应村
工厂,巢湖富荣彩钢夹芯板厂,"117.949569,31.648681",含山县,安徽省马鞍山市含山县半汤街道裕丰路巢湖经济开发区
工厂,巢湖市华业塑胶制品厂,"117.922752,31.59686",巢湖市,安徽省合肥市林头镇077县道南(彩虹幼儿园附近)
工厂,巢湖市皖中帆布制品厂,"117.925802,31.593872",巢湖市,016县道附近
工厂,含山县红太阳建材有限公司,"117.99819,31.688364",含山县,含山县清溪镇马桥行政村应村
工厂,巢湖市半汤华帆模具厂,"117.925766,31.647979",巢湖市,汤山路105省道路口附近
工厂,巢湖市祥军铸件厂,"117.920376,31.598844",巢湖市,016县道附近
工厂,含山县红太阳建材有限公司,"117.99819,31.688364",含山县,含山县清溪镇马桥行政村应村
工厂,含山县银力铸造厂,"117.993536,31.659119",含山县,安徽省马鞍山市含山县清溪镇S105(旧)清溪华府西南
工厂,含山县仙踪定点屠宰场,"118.022343,31.802507",含山县,安徽省马鞍山市含山县
工厂,安徽昊博健身器材有限公司,"117.982723,31.642522",含山县,含山县清溪镇工业园董城村委会北160米路东
工厂,巢湖市半汤华帆模具厂,"117.925766,31.647979",巢湖市,汤山路105省道路口附近
工厂,含山县仙踪定点屠宰场,"118.022343,31.802507",含山县,安徽省马鞍山市含山县
工厂,亚父模具,"117.919586,31.59886",巢湖市,长江东路40号附近
工厂,马鞍山科宇环境工程有限公司,"117.98445,31.650295",含山县,安徽省马鞍山市含山县清溪镇工业园
工厂,巢湖富荣彩钢夹芯板厂,"117.949569,31.648681",含山县,安徽省马鞍山市含山县半汤街道裕丰路巢湖经济开发区
工厂,巢湖市半汤华帆模具厂,"117.925766,31.647979",巢湖市,汤山路105省道路口附近
工厂,含山县预应力铸造厂,"117.965883,31.564973",含山县,安徽省马鞍山市含山县
工厂,江峰铸造厂,"117.964393,31.564171",含山县,安徽省马鞍山市含山县
工厂,孟家油厂,"117.963879,31.554397",含山县,马鞍山市含山县
工厂,龙台油厂,"117.954789,31.565159",含山县,安徽省马鞍山市含山县
工厂,含山县预应力铸造厂,"117.965883,31.564973",含山县,安徽省马鞍山市含山县
工厂,江峰铸造厂,"117.964393,31.564171",含山县,安徽省马鞍山市含山县
工厂,华平铸造厂,"117.972378,31.579537",含山县,030乡道附近
工厂,含山县预应力铸造厂,"117.965883,31.564973",含山县,安徽省马鞍山市含山县
工厂,华平铸造厂,"117.972378,31.579537",含山县,030乡道附近
工厂,江峰铸造厂,"117.964393,31.564171",含山县,安徽省马鞍山市含山县
工厂,孟家油厂,"117.963879,31.554397",含山县,马鞍山市含山县
工厂,环宇铸造厂,"117.961967,31.566634",含山县,卧龙路与威龙大道交叉口北150米
工厂,龙台油厂,"117.954789,31.565159",含山县,安徽省马鞍山市含山县
工厂,环宇铸造厂,"117.961967,31.566634",含山县,卧龙路与威龙大道交叉口北150米
工厂,孟家油厂,"117.963879,31.554397",含山县,马鞍山市含山县
工厂,龙台油厂,"117.954789,31.565159",含山县,安徽省马鞍山市含山县
工厂,华平铸造厂,"117.972378,31.579537",含山县,030乡道附近
工厂,含山县预应力铸造厂,"117.965883,31.564973",含山县,安徽省马鞍山市含山县
工厂,江峰铸造厂,"117.964393,31.564171",含山县,安徽省马鞍山市含山县
工厂,环宇铸造厂,"117.961967,31.566634",含山县,卧龙路与威龙大道交叉口北150米
工厂,龙台油厂,"117.954789,31.565159",含山县,安徽省马鞍山市含山县
工厂,含山县慧诚机械设备有限公司,"117.982064,31.642392",含山县,含山县清溪镇工业园董城村委会北130米
工厂,马鞍山科宇环境工程有限公司,"117.98445,31.650295",含山县,安徽省马鞍山市含山县清溪镇工业园
工厂,含山县银力铸造厂,"117.993536,31.659119",含山县,安徽省马鞍山市含山县清溪镇S105(旧)清溪华府西南
工厂,孟家油厂,"117.963879,31.554397",含山县,马鞍山市含山县
工厂,含山县慧诚机械设备有限公司,"117.982064,31.642392",含山县,含山县清溪镇工业园董城村委会北130米
工厂,马鞍山科宇环境工程有限公司,"117.98445,31.650295",含山县,安徽省马鞍山市含山县清溪镇工业园
工厂,巢湖富荣彩钢夹芯板厂,"117.949569,31.648681",含山县,安徽省马鞍山市含山县半汤街道裕丰路巢湖经济开发区
工厂,安徽昊博健身器材有限公司,"117.982723,31.642522",含山县,含山县清溪镇工业园董城村委会北160米路东
工厂,含山县银力铸造厂,"117.993536,31.659119",含山县,安徽省马鞍山市含山县清溪镇S105(旧)清溪华府西南
工厂,安徽昊博健身器材有限公司,"117.982723,31.642522",含山县,含山县清溪镇工业园董城村委会北160米路东
工厂,华平铸造厂,"117.972378,31.579537",含山县,030乡道附近
工厂,含山县银力铸造厂,"117.993536,31.659119",含山县,安徽省马鞍山市含山县清溪镇S105(旧)清溪华府西南
工厂,马鞍山科宇环境工程有限公司,"117.98445,31.650295",含山县,安徽省马鞍山市含山县清溪镇工业园
工厂,巢湖富荣彩钢夹芯板厂,"117.949569,31.648681",含山县,安徽省马鞍山市含山县半汤街道裕丰路巢湖经济开发区
工厂,含山县红太阳建材有限公司,"117.99819,31.688364",含山县,含山县清溪镇马桥行政村应村
工厂,含山县红太阳建材有限公司,"117.99819,31.688364",含山县,含山县清溪镇马桥行政村应村
工厂,含山县慧诚机械设备有限公司,"117.982064,31.642392",含山县,含山县清溪镇工业园董城村委会北130米
工厂,含山县红太阳建材有限公司,"117.99819,31.688364",含山县,含山县清溪镇马桥行政村应村
工厂,含山县银力铸造厂,"117.993536,31.659119",含山县,安徽省马鞍山市含山县清溪镇S105(旧)清溪华府西南
工厂,巢湖富荣彩钢夹芯板厂,"117.949569,31.648681",含山县,安徽省马鞍山市含山县半汤街道裕丰路巢湖经济开发区
工厂,安徽昊博健身器材有限公司,"117.982723,31.642522",含山县,含山县清溪镇工业园董城村委会北160米路东
工厂,含山县红太阳建材有限公司,"117.99819,31.688364",含山县,含山县清溪镇马桥行政村应村
工厂,马鞍山科宇环境工程有限公司,"117.98445,31.650295",含山县,安徽省马鞍山市含山县清溪镇工业园
工厂,巢湖富荣彩钢夹芯板厂,"117.949569,31.648681",含山县,安徽省马鞍山市含山县半汤街道裕丰路巢湖经济开发区
工厂,含山县仙踪定点屠宰场,"118.022343,31.802507",含山县,安徽省马鞍山市含山县
工厂,海欣丽宁服饰有限公司仙踪分厂,"118.028775,31.796503",含山县,安徽省马鞍山市含山县
工厂,含山县仙踪定点屠宰场,"118.022343,31.802507",含山县,安徽省马鞍山市含山县
工厂,海欣丽宁服饰有限公司仙踪分厂,"118.028775,31.796503",含山县,安徽省马鞍山市含山县
工厂,含山县仙踪定点屠宰场,"118.022343,31.802507",含山县,安徽省马鞍山市含山县
工厂,海欣丽宁服饰有限公司仙踪分厂,"118.028775,31.796503",含山县,安徽省马鞍山市含山县
工厂,含山县仙踪定点屠宰场,"118.022343,31.802507",含山县,安徽省马鞍山市含山县
工厂,海欣丽宁服饰有限公司仙踪分厂,"118.028775,31.796503",含山县,安徽省马鞍山市含山县
工厂,含山县预应力铸造厂,"117.965883,31.564973",含山县,安徽省马鞍山市含山县
工厂,江峰铸造厂,"117.964393,31.564171",含山县,安徽省马鞍山市含山县
工厂,孟家油厂,"117.963879,31.554397",含山县,马鞍山市含山县
工厂,龙台油厂,"117.954789,31.565159",含山县,安徽省马鞍山市含山县
工厂,含山县预应力铸造厂,"117.965883,31.564973",含山县,安徽省马鞍山市含山县
工厂,江峰铸造厂,"117.964393,31.564171",含山县,安徽省马鞍山市含山县
工厂,华平铸造厂,"117.972378,31.579537",含山县,030乡道附近
工厂,含山县预应力铸造厂,"117.965883,31.564973",含山县,安徽省马鞍山市含山县
工厂,华平铸造厂,"117.972378,31.579537",含山县,030乡道附近
工厂,环宇铸造厂,"117.961967,31.566634",含山县,卧龙路与威龙大道交叉口北150米
工厂,孟家油厂,"117.963879,31.554397",含山县,马鞍山市含山县
工厂,江峰铸造厂,"117.964393,31.564171",含山县,安徽省马鞍山市含山县
工厂,环宇铸造厂,"117.961967,31.566634",含山县,卧龙路与威龙大道交叉口北150米
工厂,龙台油厂,"117.954789,31.565159",含山县,安徽省马鞍山市含山县
工厂,含山县银力铸造厂,"117.993536,31.659119",含山县,安徽省马鞍山市含山县清溪镇S105(旧)清溪华府西南
工厂,含山县红太阳建材有限公司,"117.99819,31.688364",含山县,含山县清溪镇马桥行政村应村
工厂,龙台油厂,"117.954789,31.565159",含山县,安徽省马鞍山市含山县
工厂,含山县银力铸造厂,"117.993536,31.659119",含山县,安徽省马鞍山市含山县清溪镇S105(旧)清溪华府西南
工厂,含山县慧诚机械设备有限公司,"117.982064,31.642392",含山县,含山县清溪镇工业园董城村委会北130米
工厂,孟家油厂,"117.963879,31.554397",含山县,马鞍山市含山县
工厂,含山县慧诚机械设备有限公司,"117.982064,31.642392",含山县,含山县清溪镇工业园董城村委会北130米
工厂,含山县银力铸造厂,"117.993536,31.659119",含山县,安徽省马鞍山市含山县清溪镇S105(旧)清溪华府西南
工厂,马鞍山科宇环境工程有限公司,"117.98445,31.650295",含山县,安徽省马鞍山市含山县清溪镇工业园
工厂,含山县慧诚机械设备有限公司,"117.982064,31.642392",含山县,含山县清溪镇工业园董城村委会北130米
工厂,安徽昊博健身器材有限公司,"117.982723,31.642522",含山县,含山县清溪镇工业园董城村委会北160米路东
工厂,马鞍山科宇环境工程有限公司,"117.98445,31.650295",含山县,安徽省马鞍山市含山县清溪镇工业园
工厂,安徽昊博健身器材有限公司,"117.982723,31.642522",含山县,含山县清溪镇工业园董城村委会北160米路东
工厂,含山县红太阳建材有限公司,"117.99819,31.688364",含山县,含山县清溪镇马桥行政村应村
工厂,马鞍山科宇环境工程有限公司,"117.98445,31.650295",含山县,安徽省马鞍山市含山县清溪镇工业园
工厂,安徽昊博健身器材有限公司,"117.982723,31.642522",含山县,含山县清溪镇工业园董城村委会北160米路东
工厂,含山县红太阳建材有限公司,"117.99819,31.688364",含山县,含山县清溪镇马桥行政村应村
工厂,含山县银力铸造厂,"117.993536,31.659119",含山县,安徽省马鞍山市含山县清溪镇S105(旧)清溪华府西南
工厂,含山县预应力铸造厂,"117.965883,31.564973",含山县,安徽省马鞍山市含山县
工厂,华平铸造厂,"117.972378,31.579537",含山县,030乡道附近
工厂,含山县红太阳建材有限公司,"117.99819,31.688364",含山县,含山县清溪镇马桥行政村应村
工厂,含山县仙踪定点屠宰场,"118.022343,31.802507",含山县,安徽省马鞍山市含山县
工厂,海欣丽宁服饰有限公司仙踪分厂,"118.028775,31.796503",含山县,安徽省马鞍山市含山县
工厂,华平铸造厂,"117.972378,31.579537",含山县,030乡道附近
工厂,含山县仙踪定点屠宰场,"118.022343,31.802507",含山县,安徽省马鞍山市含山县
工厂,海欣丽宁服饰有限公司仙踪分厂,"118.028775,31.796503",含山县,安徽省马鞍山市含山县
工厂,马鞍山科宇环境工程有限公司,"117.98445,31.650295",含山县,安徽省马鞍山市含山县清溪镇工业园
工厂,江峰铸造厂,"117.964393,31.564171",含山县,安徽省马鞍山市含山县
工厂,环宇铸造厂,"117.961967,31.566634",含山县,卧龙路与威龙大道交叉口北150米
工厂,孟家油厂,"117.963879,31.554397",含山县,马鞍山市含山县
工厂,含山县仙踪定点屠宰场,"118.022343,31.802507",含山县,安徽省马鞍山市含山县
工厂,海欣丽宁服饰有限公司仙踪分厂,"118.028775,31.796503",含山县,安徽省马鞍山市含山县
工厂,含山县仙踪定点屠宰场,"118.022343,31.802507",含山县,安徽省马鞍山市含山县
工厂,海欣丽宁服饰有限公司仙踪分厂,"118.028775,31.796503",含山县,安徽省马鞍山市含山县
工厂,龙台油厂,"117.954789,31.565159",含山县,安徽省马鞍山市含山县
工厂,华平铸造厂,"117.972378,31.579537",含山县,030乡道附近
工厂,华平铸造厂,"117.972378,31.579537",含山县,030乡道附近
工厂,华平铸造厂,"117.972378,31.579537",含山县,030乡道附近
工厂,含山县慧诚机械设备有限公司,"117.982064,31.642392",含山县,含山县清溪镇工业园董城村委会北130米
工厂,含山县银力铸造厂,"117.993536,31.659119",含山县,安徽省马鞍山市含山县清溪镇S105(旧)清溪华府西南
工厂,马鞍山科宇环境工程有限公司,"117.98445,31.650295",含山县,安徽省马鞍山市含山县清溪镇工业园
工厂,华平铸造厂,"117.972378,31.579537",含山县,030乡道附近
工厂,安徽昊博健身器材有限公司,"117.982723,31.642522",含山县,含山县清溪镇工业园董城村委会北160米路东
工厂,含山县银力铸造厂,"117.993536,31.659119",含山县,安徽省马鞍山市含山县清溪镇S105(旧)清溪华府西南
工厂,含山县慧诚机械设备有限公司,"117.982064,31.642392",含山县,含山县清溪镇工业园董城村委会北130米
工厂,马鞍山科宇环境工程有限公司,"117.98445,31.650295",含山县,安徽省马鞍山市含山县清溪镇工业园
工厂,含山县红太阳建材有限公司,"117.99819,31.688364",含山县,含山县清溪镇马桥行政村应村
工厂,安徽昊博健身器材有限公司,"117.982723,31.642522",含山县,含山县清溪镇工业园董城村委会北160米路东
工厂,含山县银力铸造厂,"117.993536,31.659119",含山县,安徽省马鞍山市含山县清溪镇S105(旧)清溪华府西南
工厂,含山县红太阳建材有限公司,"117.99819,31.688364",含山县,含山县清溪镇马桥行政村应村
工厂,含山县红太阳建材有限公司,"117.99819,31.688364",含山县,含山县清溪镇马桥行政村应村
工厂,含山县银力铸造厂,"117.993536,31.659119",含山县,安徽省马鞍山市含山县清溪镇S105(旧)清溪华府西南
工厂,含山县红太阳建材有限公司,"117.99819,31.688364",含山县,含山县清溪镇马桥行政村应村
工厂,马鞍山科宇环境工程有限公司,"117.98445,31.650295",含山县,安徽省马鞍山市含山县清溪镇工业园
工厂,含山县慧诚机械设备有限公司,"117.982064,31.642392",含山县,含山县清溪镇工业园董城村委会北130米
工厂,马鞍山科宇环境工程有限公司,"117.98445,31.650295",含山县,安徽省马鞍山市含山县清溪镇工业园
工厂,安徽昊博健身器材有限公司,"117.982723,31.642522",含山县,含山县清溪镇工业园董城村委会北160米路东
工厂,含山县仙踪定点屠宰场,"118.022343,31.802507",含山县,安徽省马鞍山市含山县
工厂,海欣丽宁服饰有限公司仙踪分厂,"118.028775,31.796503",含山县,安徽省马鞍山市含山县
工厂,含山县仙踪定点屠宰场,"118.022343,31.802507",含山县,安徽省马鞍山市含山县
工厂,海欣丽宁服饰有限公司仙踪分厂,"118.028775,31.796503",含山县,安徽省马鞍山市含山县
工厂,含山县仙踪定点屠宰场,"118.022343,31.802507",含山县,安徽省马鞍山市含山县
工厂,海欣丽宁服饰有限公司仙踪分厂,"118.028775,31.796503",含山县,安徽省马鞍山市含山县
工厂,含山县仙踪定点屠宰场,"118.022343,31.802507",含山县,安徽省马鞍山市含山县
工厂,海欣丽宁服饰有限公司仙踪分厂,"118.028775,31.796503",含山县,安徽省马鞍山市含山县
工厂,含山县银力铸造厂,"117.993536,31.659119",含山县,安徽省马鞍山市含山县清溪镇S105(旧)清溪华府西南
工厂,含山县银力铸造厂,"117.993536,31.659119",含山县,安徽省马鞍山市含山县清溪镇S105(旧)清溪华府西南
工厂,含山县红太阳建材有限公司,"117.99819,31.688364",含山县,含山县清溪镇马桥行政村应村
工厂,含山县银力铸造厂,"117.993536,31.659119",含山县,安徽省马鞍山市含山县清溪镇S105(旧)清溪华府西南
工厂,含山县红太阳建材有限公司,"117.99819,31.688364",含山县,含山县清溪镇马桥行政村应村
工厂,含山县红太阳建材有限公司,"117.99819,31.688364",含山县,含山县清溪镇马桥行政村应村
工厂,含山县银力铸造厂,"117.993536,31.659119",含山县,安徽省马鞍山市含山县清溪镇S105(旧)清溪华府西南
工厂,含山县红太阳建材有限公司,"117.99819,31.688364",含山县,含山县清溪镇马桥行政村应村
