,IS_TYPE,IS_NAME,COORDINATE,XZQHSZ_DM,ADDRESS,TAG,RATING,COMMENT_NUM,lat,lng
46,cater,重庆齐齐火锅(官厅店),"116.875517,31.806866",肥西县,安徽省合肥市肥西县官厅镇312国道中心段路北09号(中国联通旁),美食;中餐厅,3.5,1.0,116.875517,31.806866
47,cater,花园饭店,"116.8786,31.805438",肥西县,安徽省合肥市肥西县X050,美食;中餐厅,,,116.8786,31.805438
48,cater,花园饭店,"116.8786,31.805438",肥西县,安徽省合肥市肥西县X050,美食;中餐厅,,,116.8786,31.805438
49,cater,私房小厨,"116.878812,31.805773",肥西县,合肥市肥西县官山路33号,美食;中餐厅,,,116.878812,31.805773
50,cater,老交通土菜馆,"116.878817,31.806019",肥西县,官山路47号,美食;中餐厅,,1.0,116.878817,31.806019
51,cater,二姐烧烤,"116.878674,31.806453",肥西县,官山路14号附近,美食;其他,,,116.878674,31.806453
52,cater,重庆齐齐火锅(官厅店),"116.875517,31.806866",肥西县,安徽省合肥市肥西县官厅镇312国道中心段路北09号(中国联通旁),美食;中餐厅,3.5,1.0,116.875517,31.806866
53,cater,惠友餐馆,"116.887019,31.810472",肥西县,官亭土菜馆附近,美食;中餐厅,5.0,5.0,116.887019,31.810472
54,cater,大家福卤味店,"116.8786,31.805438",肥西县,官山路69号附近,美食;小吃快餐店,,,116.8786,31.805438
55,cater,金街大排档(官厅店),"116.878817,31.806019",肥西县,官厅镇摩恩时代花园肥西官厅电营业厅对面私房小厨旁,美食;中餐厅,,,116.878817,31.806019
56,cater,私房小厨,"116.878812,31.805773",肥西县,合肥市肥西县官山路33号,美食;中餐厅,,,116.878812,31.805773
57,cater,重庆齐齐火锅(官厅店),"116.875517,31.806866",肥西县,安徽省合肥市肥西县官厅镇312国道中心段路北09号(中国联通旁),美食;中餐厅,3.5,1.0,116.875517,31.806866
58,cater,福缘楼(官厅店),"116.884505,31.809742",肥西县,安徽省合肥市肥西县同乐花园东北200米,美食;中餐厅,,,116.884505,31.809742
59,cater,二姐烧烤,"116.878674,31.806453",肥西县,官山路14号附近,美食;其他,,,116.878674,31.806453
60,cater,花园饭店,"116.8786,31.805438",肥西县,安徽省合肥市肥西县X050,美食;中餐厅,,,116.8786,31.805438
61,cater,福缘楼(官厅店),"116.884505,31.809742",肥西县,安徽省合肥市肥西县同乐花园东北200米,美食;中餐厅,,,116.884505,31.809742
62,cater,老五土菜馆(官亭店),"116.877401,31.808734",肥西县,官亭镇农贸市场中国农业银行斜对面,美食;中餐厅,,0.0,116.877401,31.808734
63,cater,二姐烧烤,"116.878674,31.806453",肥西县,官山路14号附近,美食;其他,,,116.878674,31.806453
64,cater,老交通土菜馆,"116.878817,31.806019",肥西县,官山路47号,美食;中餐厅,,1.0,116.878817,31.806019
65,cater,老交通土菜馆,"116.878817,31.806019",肥西县,官山路47号,美食;中餐厅,,1.0,116.878817,31.806019
66,cater,金街大排档(官厅店),"116.878817,31.806019",肥西县,官厅镇摩恩时代花园肥西官厅电营业厅对面私房小厨旁,美食;中餐厅,,,116.878817,31.806019
67,cater,淮南牛肉汤,"116.878674,31.806453",肥西县,官山路28号附近,美食;小吃快餐店,,,116.878674,31.806453
68,cater,有味土菜馆(官厅店),"116.868499,31.8044",肥西县,312国道辅路北50米,美食;中餐厅,,,116.868499,31.8044
69,cater,金街大排档(官厅店),"116.878817,31.806019",肥西县,官厅镇摩恩时代花园肥西官厅电营业厅对面私房小厨旁,美食;中餐厅,,,116.878817,31.806019
70,cater,老五土菜馆(官亭店),"116.877401,31.808734",肥西县,官亭镇农贸市场中国农业银行斜对面,美食;中餐厅,,0.0,116.877401,31.808734
71,cater,老五土菜馆(官亭店),"116.877401,31.808734",肥西县,官亭镇农贸市场中国农业银行斜对面,美食;中餐厅,,0.0,116.877401,31.808734
72,cater,福缘楼(官厅店),"116.884505,31.809742",肥西县,安徽省合肥市肥西县同乐花园东北200米,美食;中餐厅,,,116.884505,31.809742
73,cater,私房小厨,"116.878812,31.805773",肥西县,合肥市肥西县官山路33号,美食;中餐厅,,,116.878812,31.805773
74,cater,淮南牛肉汤,"116.878674,31.806453",肥西县,官山路28号附近,美食;小吃快餐店,,,116.878674,31.806453
75,cater,私房小厨,"116.878812,31.805773",肥西县,合肥市肥西县官山路33号,美食;中餐厅,,,116.878812,31.805773
76,cater,淮南牛肉汤,"116.878674,31.806453",肥西县,官山路28号附近,美食;小吃快餐店,,,116.878674,31.806453
77,cater,大祥早点店,"116.878674,31.806453",肥西县,官山路28号附近,美食;小吃快餐店,,,116.878674,31.806453
78,cater,周家饭店(官亭街道店),"116.876194,31.807098",肥西县,安徽省合肥市肥西县官亭镇G312苏果超市西行50米路北,美食;中餐厅,,,116.876194,31.807098
79,cater,聚星土菜馆(聚星乡人民政府西),"116.886626,31.723962",肥西县,聚星乡X050县道聚星农贸市场向西南50米乡村华联连锁超市旁,美食;中餐厅,3.6,5.0,116.886626,31.723962
