IS_TYPE,IS_NAME,COORDINATE,XZQHSZ_DM,ADDRESS,TAG,RATING,COMMENT_NUM
cater,香和酒楼(天鹅湖店),"117.227033,31.82215",蜀山区,怀宁路与南二环交口天鹅湾花园小区3-104,美食;中餐厅,4.1,22
cater,青石牛铁板烧,"117.237927,31.813798",蜀山区,合肥市政务区潜山路与祁门路交口天鹅湖东南侧新地MALL4层,美食;外国餐厅,4.5,200
cater,樱の海精品日式料理,"117.226286,31.847231",蜀山区,黄山路与怀宁路交口1912街区A区6栋3楼樱の海(1912街区，星巴克往西50米),美食;外国餐厅,4.7,200
cater,合肥市三十岗农家食府大溪地店,"117.230812,31.847831",蜀山区,安徽省合肥市蜀山区岳西路与黄山路交口大溪地现代城91座1层,美食;中餐厅,3.7,1
cater,乳鸽皇酒家,"117.231261,31.853461",蜀山区,安徽省合肥市蜀山区岳西路伯益·经典雅苑,公司企业;公司,3.6,35
cater,山羊庄全羊馆(岳西路店),"117.23127,31.851626",蜀山区,梦工坊72号105,美食;中餐厅,4.2,40
cater,德庄火锅(天鹅湖万达店),"117.227354,31.826806",蜀山区,合肥市蜀山区南二环路3818号万达广场F3,美食;中餐厅,4.2,200
cater,虹泥小厨(万达店),"117.226883,31.826453",蜀山区,合肥市蜀山区南二环路3818号万达广场F3,美食;中餐厅,4.1,200
cater,茉莉时尚,"117.227519,31.825395",蜀山区,政务区南二环路3818号天鹅湖万达广场室内步行街3楼（近怀宁路）,美食;中餐厅,4.1,139
cater,古丽巴格餐厅,"117.230473,31.838977",蜀山区,蜀山区望江路与怀宁路交口向东100米华地新街A-1号区116号(维也纳森林花园南门正对面),美食;中餐厅,4.6,1
cater,蜀浓香火锅,"117.232714,31.838843",蜀山区,蜀山区望江路32,美食;中餐厅,4.0,21
cater,老薛土菜馆,"117.224412,31.838501",蜀山区,安徽省合肥市蜀山区望江西路409号三江小区1幢120-220室,美食;中餐厅,5.0,11
cater,鱼煲第一家(五店),"117.238977,31.838366",蜀山区,望江西路与潜山路交口信旺华府骏苑美食一条街内,美食;中餐厅,4.1,200
cater,三分地农家食府(怀宁路店),"117.229325,31.831635",蜀山区,"政务区怀宁路与休宁路交口,总商会大厦一楼(工商银行旁边)",美食;中餐厅,4.4,54
cater,古丽巴格餐厅,"117.230473,31.838977",蜀山区,蜀山区望江路与怀宁路交口向东100米华地新街A-1号区116号(维也纳森林花园南门正对面),美食;中餐厅,4.6,1
cater,水原烤肉,"117.227552,31.847836",蜀山区,蜀山区黄山路1912商业街内星巴克后面,美食;小吃快餐店,4.0,41
cater,傣妹火锅(大唐国际店),"117.239028,31.838253",蜀山区,望江西路198号大唐国际购物中心B1楼,美食;中餐厅,4.4,200
cater,乳鸽皇酒家,"117.231261,31.853461",蜀山区,安徽省合肥市蜀山区岳西路伯益·经典雅苑,公司企业;公司,3.6,35
cater,韩国馆韩式海鲜料理芝士排骨,"117.227662,31.847422",蜀山区,安徽省合肥市蜀山区井岗镇金大地1912(A区),美食;中餐厅,4.2,43
cater,如意馄饨(大溪地现代城店),"117.231187,31.854132",蜀山区,黄山路与怀宁路交口大溪地现代城第五期地下室-1商105-2,美食;小吃快餐店,4.9,62
cater,江南春(西七店),"117.233308,31.8597",蜀山区,安徽省合肥市蜀山区长江西路563号(长江西路高架桥下),美食;中餐厅,4.5,3
cater,同庆楼(天鹅湖万达店),"117.22842,31.826481",蜀山区,合肥市蜀山区南二环路3818号万达广场F1,美食;中餐厅,3.7,200
cater,小庙人家,"117.230126,31.859296",蜀山区,安徽省合肥市蜀山区十里庙路3号1楼,美食;中餐厅,4.9,21
cater,江南春(西七店),"117.233308,31.8597",蜀山区,安徽省合肥市蜀山区长江西路563号(长江西路高架桥下),美食;中餐厅,4.5,3
cater,吴山贡鹅(长河西路店),"117.227247,31.829553",蜀山区,政务区恒润花园106门面,美食;中餐厅,4.0,3
cater,老薛土菜馆,"117.224412,31.838501",蜀山区,安徽省合肥市蜀山区望江西路409号三江小区1幢120-220室,美食;中餐厅,5.0,11
cater,合肥市蜀山区春天里风味餐厅,"117.238461,31.840811",蜀山区,合肥蜀山区望江西路与潜山路交叉口向北50米港汇广场B座4楼,美食;中餐厅,4.6,200
cater,农家食府,"117.224351,31.838964",蜀山区,望江西路维也纳森林花园E2-5号,美食;中餐厅,5.0,5
cater,庐州府私房菜馆,"117.226776,31.823265",蜀山区,政务区聚云路天鹅湖花园西大门,美食;中餐厅,4.5,89
cater,安徽省合肥市蜀山区1912街区富山怀石料理,"117.228474,31.847613",蜀山区,安徽省合肥市蜀山区黄山路与怀宁路交叉口金大地1912街区B区,交通设施;停车场,4.1,2
cater,大洋海之尊海鲜,"117.227021,31.84788",蜀山区,蜀山区路金大地1912十一月酒吧旁,美食;中餐厅,4.0,1
cater,老薛土菜馆,"117.224412,31.838501",蜀山区,安徽省合肥市蜀山区望江西路409号三江小区1幢120-220室,美食;中餐厅,5.0,11
cater,韩国馆韩式海鲜料理芝士排骨,"117.227662,31.847422",蜀山区,安徽省合肥市蜀山区井岗镇金大地1912(A区),美食;中餐厅,4.2,43
cater,水原烤肉,"117.227552,31.847836",蜀山区,蜀山区黄山路1912商业街内星巴克后面,美食;小吃快餐店,4.0,41
cater,安徽省合肥市蜀山区1912街区富山怀石料理,"117.228474,31.847613",蜀山区,安徽省合肥市蜀山区黄山路与怀宁路交叉口金大地1912街区B区,交通设施;停车场,4.1,2
cater,耍川小郡肝砂罐串串,"117.229545,31.84748",蜀山区,安徽省合肥市蜀山区黄山路与怀宁路交口1912东街区,美食;中餐厅,4.0,0
cater,樱の海精品日式料理,"117.226286,31.847231",蜀山区,黄山路与怀宁路交口1912街区A区6栋3楼樱の海(1912街区，星巴克往西50米),美食;外国餐厅,4.7,200
cater,茉莉时尚,"117.227519,31.825395",蜀山区,政务区南二环路3818号天鹅湖万达广场室内步行街3楼（近怀宁路）,美食;中餐厅,4.1,139
cater,江南春(西七店),"117.233308,31.8597",蜀山区,安徽省合肥市蜀山区长江西路563号(长江西路高架桥下),美食;中餐厅,4.5,3
cater,辣炮火锅,"117.237529,31.862871",蜀山区,潜山路与淠河路交口南100米路东(原万事如意酒楼),美食;中餐厅,4.0,0
cater,乳鸽皇酒家,"117.231261,31.853461",蜀山区,安徽省合肥市蜀山区岳西路伯益·经典雅苑,公司企业;公司,3.6,35
cater,金弘川,"117.228002,31.860511",蜀山区,合肥市蜀山区长江西路与怀宁路路口北京华联长江西路购物中心F4,美食;外国餐厅,4.1,118
cater,合肥市蜀山区春天里风味餐厅,"117.238461,31.840811",蜀山区,合肥蜀山区望江西路与潜山路交叉口向北50米港汇广场B座4楼,美食;中餐厅,4.6,200
cater,小暹罗泰式餐厅,"117.227378,31.847916",蜀山区,金大地1912西街5栋一层A5-10-03,美食;外国餐厅,4.0,20
cater,大洋海之尊海鲜,"117.227021,31.84788",蜀山区,蜀山区路金大地1912十一月酒吧旁,美食;中餐厅,4.0,1
cater,水原烤肉,"117.227552,31.847836",蜀山区,蜀山区黄山路1912商业街内星巴克后面,美食;小吃快餐店,4.0,41
cater,韩国馆韩式海鲜料理芝士排骨,"117.227662,31.847422",蜀山区,安徽省合肥市蜀山区井岗镇金大地1912(A区),美食;中餐厅,4.2,43
cater,金弘川,"117.228002,31.860511",蜀山区,合肥市蜀山区长江西路与怀宁路路口北京华联长江西路购物中心F4,美食;外国餐厅,4.1,118
cater,虹泥小厨(华联店),"117.227651,31.860985",蜀山区,合肥市蜀山区长江西路与怀宁路路口北京华联长江西路购物中心F1,美食;中餐厅,4.5,
cater,江南春(西七店),"117.233308,31.8597",蜀山区,安徽省合肥市蜀山区长江西路563号(长江西路高架桥下),美食;中餐厅,4.5,3
cater,丽清大别山鹅火锅(潜山路总店),"117.237384,31.866933",蜀山区,潜山路与史河路交汇处向南20米(史河路口),美食;中餐厅,4.7,176
cater,扬州酒家,"117.230562,31.85944",蜀山区,岳西路与长江西路交叉口向南140米,美食;中餐厅,4.9,12
cater,辣炮火锅,"117.237529,31.862871",蜀山区,潜山路与淠河路交口南100米路东(原万事如意酒楼),美食;中餐厅,4.0,0
cater,大洋海之尊海鲜,"117.227021,31.84788",蜀山区,蜀山区路金大地1912十一月酒吧旁,美食;中餐厅,4.0,1
cater,小暹罗泰式餐厅,"117.227378,31.847916",蜀山区,金大地1912西街5栋一层A5-10-03,美食;外国餐厅,4.0,20
cater,山羊部落,"117.241181,31.864436",蜀山区,五里墩街道凤凰城·家家景园(淠河路),美食;中餐厅,4.2,0
cater,丽清大别山鹅火锅(潜山路总店),"117.237384,31.866933",蜀山区,潜山路与史河路交汇处向南20米(史河路口),美食;中餐厅,4.7,176
cater,辣炮火锅,"117.237529,31.862871",蜀山区,潜山路与淠河路交口南100米路东(原万事如意酒楼),美食;中餐厅,4.0,0
cater,西豪私厨,"117.234255,31.864234",蜀山区,淠河路与樊洼路交口(凤凰城商业广场向西200米),美食;中餐厅,3.4,7
cater,虹泥小厨(华联店),"117.227651,31.860985",蜀山区,合肥市蜀山区长江西路与怀宁路路口北京华联长江西路购物中心F1,美食;中餐厅,4.5,
cater,合肥猪头汤馆,"117.227573,31.856537",蜀山区,怀宁路宁溪家园12号门面,美食;中餐厅,5.0,10
cater,丽清大别山鹅火锅(潜山路总店),"117.237384,31.866933",蜀山区,潜山路与史河路交汇处向南20米(史河路口),美食;中餐厅,4.7,176
cater,吴山贡鹅(潜山路店),"117.237453,31.866467",蜀山区,蜀山区潜山北路290号,美食;中餐厅,4.1,15
cater,西豪私厨,"117.234255,31.864234",蜀山区,淠河路与樊洼路交口(凤凰城商业广场向西200米),美食;中餐厅,3.4,7
cater,扬州酒家,"117.230562,31.85944",蜀山区,岳西路与长江西路交叉口向南140米,美食;中餐厅,4.9,12
cater,乳鸽皇酒家,"117.231261,31.853461",蜀山区,安徽省合肥市蜀山区岳西路伯益·经典雅苑,公司企业;公司,3.6,35
cater,山羊部落,"117.241181,31.864436",蜀山区,五里墩街道凤凰城·家家景园(淠河路),美食;中餐厅,4.2,0
cater,吴山贡鹅(潜山路店),"117.237453,31.866467",蜀山区,蜀山区潜山北路290号,美食;中餐厅,4.1,15
cater,雷火锅(潜山路店),"117.237385,31.867044",蜀山区,合肥市蜀山区潜山路与史河路交口向南20米亲亲家园470号,美食;中餐厅,4.9,30
cater,蜀王涮涮锅(长江西路店),"117.228622,31.86073",蜀山区,长江西路579号北京华联购物中心4层(近高架桥),美食;中餐厅,4.3,200
cater,老地方土菜馆,"117.234469,31.860571",蜀山区,樊洼路4号,美食;中餐厅,4.5,7
cater,雷火锅(潜山路店),"117.237385,31.867044",蜀山区,合肥市蜀山区潜山路与史河路交口向南20米亲亲家园470号,美食;中餐厅,4.9,30
cater,西豪私厨,"117.234255,31.864234",蜀山区,淠河路与樊洼路交口(凤凰城商业广场向西200米),美食;中餐厅,3.4,7
cater,吴山贡鹅(潜山路店),"117.237453,31.866467",蜀山区,蜀山区潜山北路290号,美食;中餐厅,4.1,15
cater,金弘川,"117.228002,31.860511",蜀山区,合肥市蜀山区长江西路与怀宁路路口北京华联长江西路购物中心F4,美食;外国餐厅,4.1,118
cater,虹泥小厨(华联店),"117.227651,31.860985",蜀山区,合肥市蜀山区长江西路与怀宁路路口北京华联长江西路购物中心F1,美食;中餐厅,4.5,
cater,众品鱼煲王,"117.238159,31.871519",蜀山区,安徽省合肥市蜀山区龙凤嘉园6幢,美食;中餐厅,5.0,100
cater,小厨王甲鱼馆(凤凰城分店),"117.238006,31.86386",蜀山区,潜山路凤凰城一期4号106室(近淠河路),美食;中餐厅,4.5,9
cater,玖門老北京涮羊肉,"117.240188,31.863969",蜀山区,安徽省合肥市蜀山区淠河路111号,美食;中餐厅,4.0,2
cater,徽润楼大酒店,"117.221437,31.874706",蜀山区,合肥市高新区二环环湖东路95号,美食;中餐厅,3.5,13
cater,众品鱼煲王,"117.238159,31.871519",蜀山区,安徽省合肥市蜀山区龙凤嘉园6幢,美食;中餐厅,5.0,100
cater,华色酒楼,"117.22398,31.871766",蜀山区,安徽省合肥市蜀山区中天蓝山14-103,美食;中餐厅,3.0,1
cater,警苑餐厅,"117.223313,31.868991",蜀山区,西二环与创业大道交口向东300米,美食;中餐厅,3.5,1
cater,老鱼塘石家菜,"117.231509,31.880537",蜀山区,清溪路75号警官职业学院西区大门50米,美食;中餐厅,5.0,11
cater,华色酒楼,"117.22398,31.871766",蜀山区,安徽省合肥市蜀山区中天蓝山14-103,美食;中餐厅,3.0,1
cater,乐食汇美食广场(潜山路店),"117.236109,31.86766",蜀山区,安徽省合肥市蜀山区樊洼路20号,美食;小吃快餐店,4.8,10
cater,三品黑鸭(西二环店),"117.222097,31.871102",蜀山区,蜀山区西二环与樊洼路交口东北角爱心缘超市一楼,美食;小吃快餐店,4.3,1
cater,乐食汇美食广场(潜山路店),"117.236109,31.86766",蜀山区,安徽省合肥市蜀山区樊洼路20号,美食;小吃快餐店,4.8,10
cater,三品黑鸭(西二环店),"117.222097,31.871102",蜀山区,蜀山区西二环与樊洼路交口东北角爱心缘超市一楼,美食;小吃快餐店,4.3,1
cater,伟新拉面(潜山北路店),"117.237695,31.871126",蜀山区,潜山北路龙凤家园一期大门北50米路西,美食;小吃快餐店,5.0,9
cater,尚品客中式营养快餐,"117.227952,31.866641",蜀山区,十里店路与创业大道交口向西250米十里店综合农贸市场内徽湘阁土菜馆西10米,美食;小吃快餐店,4.0,0
cater,老鱼塘石家菜,"117.231509,31.880537",蜀山区,清溪路75号警官职业学院西区大门50米,美食;中餐厅,5.0,11
cater,重庆万友面馆(清溪路),"117.232396,31.880059",蜀山区,安徽警官职业学院清溪路78号对面,美食;小吃快餐店,4.0,1
cater,淮南姚家牛肉汤(史河路店),"117.238225,31.868286",蜀山区,史河路115号,美食;小吃快餐店,4.5,1
cater,王记柴火鱼柴火鸡(潜山北路店),"117.237457,31.869011",蜀山区,潜山北路龙凤嘉园2期20幢,美食;中餐厅,3.9,
cater,美王饭店,"117.231726,31.880048",蜀山区,安徽省合肥市蜀山区霍山路双语幼儿园清溪园(清溪路南),美食;中餐厅,3.0,2
cater,涡阳干扣面,"117.232434,31.880501",蜀山区,清溪路60号附近,美食;小吃快餐店,,
cater,老鱼塘石家菜,"117.231509,31.880537",蜀山区,清溪路75号警官职业学院西区大门50米,美食;中餐厅,5.0,11
cater,重庆万友面馆(清溪路),"117.232396,31.880059",蜀山区,安徽警官职业学院清溪路78号对面,美食;小吃快餐店,4.0,1
cater,聚贤阁酒楼,"117.237824,31.878498",蜀山区,合肥蜀山区清溪路与十里店交叉口向南150米,美食;中餐厅,4.0,1
cater,老吴烧烤,"117.232332,31.880042",蜀山区,清溪路74号附近,美食;其他,,
cater,美王饭店,"117.231726,31.880048",蜀山区,安徽省合肥市蜀山区霍山路双语幼儿园清溪园(清溪路南),美食;中餐厅,3.0,2
cater,聚贤阁酒楼,"117.237824,31.878498",蜀山区,合肥蜀山区清溪路与十里店交叉口向南150米,美食;中餐厅,4.0,1
cater,老鱼塘石家菜,"117.231509,31.880537",蜀山区,清溪路75号警官职业学院西区大门50米,美食;中餐厅,5.0,11
cater,重庆万友面馆(清溪路),"117.232396,31.880059",蜀山区,安徽警官职业学院清溪路78号对面,美食;小吃快餐店,4.0,1
cater,好再来饭店,"117.231649,31.880049",蜀山区,安徽省合肥市蜀山区清溪路与十里店路交叉口向西600米,美食;中餐厅,,
cater,重庆鸡公煲黄焖鸡米饭,"117.231928,31.87995",蜀山区,清溪路78号安徽警官学院斜对面,美食;小吃快餐店,5.0,1
cater,涡阳干扣面,"117.232434,31.880501",蜀山区,清溪路60号附近,美食;小吃快餐店,,
cater,麻辣火锅,"117.23065,31.880627",蜀山区,清溪路78号警官学院内天天美食园2楼,美食;中餐厅,,
cater,美王饭店,"117.231726,31.880048",蜀山区,安徽省合肥市蜀山区霍山路双语幼儿园清溪园(清溪路南),美食;中餐厅,3.0,2
cater,涡阳干扣面,"117.232434,31.880501",蜀山区,清溪路60号附近,美食;小吃快餐店,,
cater,立珍饭店,"117.231094,31.88018",蜀山区,合肥市蜀山区安徽警官职业学院西区对面,美食;中餐厅,,
cater,乡村土菜,"117.231351,31.880462",蜀山区,合肥市蜀山区清溪路78号,美食;中餐厅,,
cater,老吴烧烤,"117.232332,31.880042",蜀山区,清溪路74号附近,美食;其他,,
cater,乡村土菜,"117.231351,31.880462",蜀山区,合肥市蜀山区清溪路78号,美食;中餐厅,,
cater,齐香园,"117.225752,31.882364",蜀山区,苗圃路附近,美食;中餐厅,,
cater,老吴烧烤,"117.232332,31.880042",蜀山区,清溪路74号附近,美食;其他,,
cater,麻辣火锅,"117.23065,31.880627",蜀山区,清溪路78号警官学院内天天美食园2楼,美食;中餐厅,,
cater,强仔饭店,"117.231557,31.880459",蜀山区,合肥市蜀山区,美食;中餐厅,,
cater,立珍饭店,"117.231094,31.88018",蜀山区,合肥市蜀山区安徽警官职业学院西区对面,美食;中餐厅,,
cater,东吴面馆(四里河店),"117.240064,31.89542",庐阳区,四里河路与固镇路交口西南角森林城c2地块18栋商113号,美食;小吃快餐店,3.5,4
hotel,照山大酒店,"117.231238,31.900973",庐阳区,合肥市庐阳区照山社区c区,酒店;其他,2.0,1
cater,乡村土菜,"117.231351,31.880462",蜀山区,合肥市蜀山区清溪路78号,美食;中餐厅,,
cater,强仔饭店,"117.231557,31.880459",蜀山区,合肥市蜀山区,美食;中餐厅,,
cater,爱琴海咖啡(万科森林公园店),"117.240938,31.897408",庐阳区,紫杉路128号万科森林城森生活汇商业街108.208.212商铺,美食;咖啡厅,3.5,3
cater,东吴面馆(四里河店),"117.240064,31.89542",庐阳区,四里河路与固镇路交口西南角森林城c2地块18栋商113号,美食;小吃快餐店,3.5,4
cater,70 80 90时尚餐厅(明发店),"117.240592,31.903906",庐阳区,四里河路与北二环路交叉口明发商业广场B3区一层116号二层206号,美食;中餐厅,4.2,10
cater,汉釜宫(港荣百货店),"117.240951,31.903299",庐阳区,合肥市庐阳区四里河路88号港荣百货F3,美食;外国餐厅,4.4,200
cater,川味食足跷脚牛肉,"117.240064,31.89542",庐阳区,四里河路与固镇路交口西南角万科森林报C2地块18幢商108室,美食;小吃快餐店,,
cater,青苹果快餐店,"117.225406,31.899675",庐阳区,安徽省合肥市庐阳区大杨镇八公山路兴昌·墨荷名邸,美食;小吃快餐店,5.0,
cater,立珍饭店,"117.231094,31.88018",蜀山区,合肥市蜀山区安徽警官职业学院西区对面,美食;中餐厅,,
cater,合肥佬特色鸡公煲,"117.236075,31.904119",庐阳区,大杨镇四里河与龙王路交口向西100米龙王社居委B区11栋一楼商铺,美食;中餐厅,4.6,5
cater,徽长牛(万科森林公园店),"117.240938,31.897408",庐阳区,固镇路与四里河路交口向西30米万科森林公园商铺107号顺风肥牛旁,美食;中餐厅,3.6,33
cater,海盗壹号主题餐厅吧,"117.240965,31.902772",庐阳区,合肥庐阳区四里河路与北二环明发商业广场B1楼海盗船,美食;中餐厅,4.3,148
cater,趣捞时尚小火锅,"117.24143,31.902926",庐阳区,北二环与四里河路交口明发广场港荣百货3楼(近明发商业广场),美食;中餐厅,4.6,85
cater,70 80 90时尚餐厅(明发店),"117.240592,31.903906",庐阳区,四里河路与北二环路交叉口明发商业广场B3区一层116号二层206号,美食;中餐厅,4.2,10
cater,汉釜宫(港荣百货店),"117.240951,31.903299",庐阳区,合肥市庐阳区四里河路88号港荣百货F3,美食;外国餐厅,4.4,200
cater,菓之塔蛋糕,"117.240267,31.896247",庐阳区,合肥市固镇路万科森林公园内,美食;蛋糕甜品店,4.5,5
cater,重庆小面(万科店),"117.239725,31.896506",庐阳区,安徽省合肥市庐阳区固镇路与四里河路交口万科森林公园商业街0098号(每日鲜果蔬超市向南20米),美食;小吃快餐店,4.2,
hotel,照山大酒店,"117.231238,31.900973",庐阳区,合肥市庐阳区照山社区c区,酒店;其他,2.0,1
cater,宝源酒店经典徽菜,"117.240313,31.897442",庐阳区,万科森林城生活汇商铺117,美食;中餐厅,5.0,
cater,淘品小栈(中铁国际城桂园店),"117.238758,31.908984",庐阳区,清源路中铁国际城桂园7栋106-206商铺,美食;小吃快餐店,5.0,9
cater,寿州狗肉馆(龙王店),"117.237148,31.905308",庐阳区,四里河路与龙王路交口向西30米路南（龙王小区21栋6号）,美食;中餐厅,4.6,1
cater,吴山贡鹅(大创路店),"117.222035,31.91888",庐阳区,大杨镇湖滨花园,美食;中餐厅,4.0,2
cater,一招鲜土菜馆,"117.221492,31.920444",庐阳区,安徽省合肥市庐阳区大杨镇柳红路大杨花园,美食;中餐厅,5.0,2
cater,小广酒楼,"117.233071,31.910106",庐阳区,四里河路,美食;中餐厅,0.0,1
cater,寿州狗肉馆(龙王店),"117.237148,31.905308",庐阳区,四里河路与龙王路交口向西30米路南（龙王小区21栋6号）,美食;中餐厅,4.6,1
cater,印象烙馍村,"117.239303,31.905003",庐阳区,四里河路88号明发广场建设银行三楼,美食;中餐厅,4.3,13
cater,淘品小栈(中铁国际城桂园店),"117.238758,31.908984",庐阳区,清源路中铁国际城桂园7栋106-206商铺,美食;小吃快餐店,5.0,9
cater,百年面道(四里河店),"117.236767,31.906378",庐阳区,四里河路与清源路交叉口,美食;小吃快餐店,4.6,28
cater,虾巢香辣虾(四里河店),"117.241624,31.903627",庐阳区,合肥市庐阳区四里河路88号港荣百货F1,美食;中餐厅,4.4,100
cater,海盗壹号主题餐厅吧,"117.240965,31.902772",庐阳区,合肥庐阳区四里河路与北二环明发商业广场B1楼海盗船,美食;中餐厅,4.3,148
cater,小李土菜馆(砀山路),"117.232563,31.90099",庐阳区,安徽省合肥市庐阳区砀山路与青松路交口,美食;中餐厅,,
cater,陶记贡鹅,"117.240183,31.89716",庐阳区,固镇路与紫杉路交叉口东南100米,美食;中餐厅,,
cater,仟吉西饼(万科森林公园店),"117.241274,31.897481",庐阳区,安徽省合肥市庐阳区万科森林城生活汇商铺21号106,美食;蛋糕甜品店,4.6,1
cater,蚌埠一绝黄牛肉馆,"117.236763,31.903556",庐阳区,安徽省合肥市庐阳区堰湾街和高桥路的交叉口附近,美食;中餐厅,4.3,
cater,印象烙馍村,"117.239303,31.905003",庐阳区,四里河路88号明发广场建设银行三楼,美食;中餐厅,4.3,13
cater,妈妈菜馆,"117.238369,31.905175",庐阳区,北二环与四里河交口明发商业广场(明发国际大酒店向北50米),美食;中餐厅,2.0,7
cater,思乡情农家菜,"117.221866,31.919566",庐阳区,大杨镇大洋湖滨花园c栋,美食;中餐厅,2.4,1
cater,菜鱼馆,"117.22247,31.920773",庐阳区,安徽省合肥市庐阳区柳红路,美食;中餐厅,,
cater,地锅鸡,"117.22247,31.920773",庐阳区,大创路与柳红路交叉口东北150米,美食;中餐厅,,
cater,小味道川菜馆(港荣店),"117.241359,31.903751",庐阳区,合肥市庐阳区四里河路88号港荣百货F3,美食;中餐厅,4.3,61
cater,妈妈菜馆,"117.238369,31.905175",庐阳区,北二环与四里河交口明发商业广场(明发国际大酒店向北50米),美食;中餐厅,2.0,7
cater,兄弟烧烤碳锅,"117.235844,31.90701",庐阳区,G206(四里河路)龙王小区北原兽药市场大门口,美食;其他,5.0,1
cater,小广酒楼,"117.233071,31.910106",庐阳区,四里河路,美食;中餐厅,0.0,1
cater,淘品小栈(中铁国际城桂园店),"117.238758,31.908984",庐阳区,清源路中铁国际城桂园7栋106-206商铺,美食;小吃快餐店,5.0,9
cater,黑雨郭我家酸菜鱼,"117.241624,31.903627",庐阳区,安徽省合肥市庐阳区砀山路与四里河交口明发商业广场一楼,美食;中餐厅,4.6,32
cater,尝尝乡味,"117.225343,31.899751",庐阳区,安徽省合肥市庐阳区兴昌·墨荷名邸(北二环路北),美食;小吃快餐店,,
cater,无为张记卤菜,"117.240064,31.89542",庐阳区,安徽省合肥市庐阳区万科森林城生活汇商铺18号101,美食;小吃快餐店,4.0,4
cater,吴山贡鹅(大创路店),"117.222035,31.91888",庐阳区,大杨镇湖滨花园,美食;中餐厅,4.0,2
cater,一招鲜土菜馆,"117.221492,31.920444",庐阳区,安徽省合肥市庐阳区大杨镇柳红路大杨花园,美食;中餐厅,5.0,2
cater,瀚鑫府私房菜,"117.222909,31.898402",庐阳区,安徽省合肥市庐阳区大杨镇北二环路鑫园,美食;中餐厅,3.2,2
cater,川味食足跷脚牛肉,"117.240064,31.89542",庐阳区,四里河路与固镇路交口西南角万科森林报C2地块18幢商108室,美食;小吃快餐店,,
cater,八角亭咖啡,"117.238805,31.90633",庐阳区,四里河路与清源路交口东南角(明发商业广场西北角),美食;咖啡厅,3.7,135
cater,牧羊奴全羊馆,"117.237003,31.905021",庐阳区,安徽省合肥市庐阳区龙王社区A区46幢(明发商业广场西),美食;中餐厅,3.5,
cater,明发土菜馆,"117.222045,31.919176",庐阳区,安徽省合肥市庐阳区大创路与柳红路交叉口东南150米,美食;中餐厅,,
cater,大杨饭店,"117.221806,31.919725",庐阳区,大洋湖滨花园11幢北3号附近,美食;中餐厅,,1
cater,老晏土菜馆,"117.221861,31.920475",庐阳区,安徽省合肥市庐阳区大杨镇柳红路大杨花园,美食;中餐厅,,
cater,八角亭咖啡,"117.238805,31.90633",庐阳区,四里河路与清源路交口东南角(明发商业广场西北角),美食;咖啡厅,3.7,135
cater,牧羊奴全羊馆,"117.237003,31.905021",庐阳区,安徽省合肥市庐阳区龙王社区A区46幢(明发商业广场西),美食;中餐厅,3.5,
cater,博越食府,"117.238758,31.908984",庐阳区,合肥市庐阳区中铁国际城4期桂园7-107,美食;中餐厅,,
cater,辣居火锅,"117.236764,31.907493",庐阳区,安徽省合肥市庐阳区四里河路与清源路交口文一百年街(内街)S3-115,美食;中餐厅,,
cater,寿州狗肉馆(龙王店),"117.237148,31.905308",庐阳区,四里河路与龙王路交口向西30米路南（龙王小区21栋6号）,美食;中餐厅,4.6,1
cater,印象烙馍村,"117.239303,31.905003",庐阳区,四里河路88号明发广场建设银行三楼,美食;中餐厅,4.3,13
cater,思乡情农家菜,"117.221866,31.919566",庐阳区,大杨镇大洋湖滨花园c栋,美食;中餐厅,2.4,1
cater,菜鱼馆,"117.22247,31.920773",庐阳区,安徽省合肥市庐阳区柳红路,美食;中餐厅,,
cater,地锅鸡,"117.22247,31.920773",庐阳区,大创路与柳红路交叉口东北150米,美食;中餐厅,,
cater,大郢厨房,"117.236694,31.905345",庐阳区,合肥市庐阳区大杨镇龙王社居委A区移民安置区25幢11号,美食;中餐厅,3.5,1
cater,旺成酒楼,"117.236756,31.90616",庐阳区,四里河路与清源路交口红绿灯处路西,美食;中餐厅,1.0,1
cater,王府私房菜,"117.221861,31.920475",庐阳区,安徽省合肥市庐阳区大杨镇柳红路大杨花园,美食;中餐厅,,
cater,猪八戒美食,"117.235626,31.906467",庐阳区,大杨镇四里河路龙王小区旁安徽兽药大市场内,美食;中餐厅,,
cater,特色三十岗狗肉,"117.234299,31.905551",庐阳区,双湖路与高桥路交叉口西北100米,美食;中餐厅,,
cater,趣捞时尚小火锅,"117.24143,31.902926",庐阳区,北二环与四里河路交口明发广场港荣百货3楼(近明发商业广场),美食;中餐厅,4.6,85
cater,小味道川菜馆(港荣店),"117.241359,31.903751",庐阳区,合肥市庐阳区四里河路88号港荣百货F3,美食;中餐厅,4.3,61
cater,老晏土菜馆,"117.221861,31.920475",庐阳区,安徽省合肥市庐阳区大杨镇柳红路大杨花园,美食;中餐厅,,
cater,王府私房菜,"117.221861,31.920475",庐阳区,安徽省合肥市庐阳区大杨镇柳红路大杨花园,美食;中餐厅,,
cater,百年面道(四里河店),"117.236767,31.906378",庐阳区,四里河路与清源路交叉口,美食;小吃快餐店,4.6,28
cater,重庆鸡公煲(龙王店),"117.237096,31.90546",庐阳区,安徽省合肥市庐阳区大杨镇龙王社居委A区25幢14号,美食;中餐厅,4.8,78
